,person_id,name,first_name,gender
51122,117349568,svyatoslav gladkov,svyatoslav,M
51123,1458361,professorin dr. angelika richter,angelika,F
51124,1453857,privatdozent dr. stefan morent,stefan,M
51125,1051659,professor dr. wolfdietrich fischer (†),fischer,M
51126,1118064,professor dr. walter jaeschke,walter,M
51127,1638940,dr. arne schoor,arne,M
51128,67520347,professor dr. christoph weidenbach,christoph,M
51129,18878973,privatdozent dr. jens bühren,jens,M
51130,1168092,professor dr.-ing. friedhelm lierath,friedhelm,M
51131,1914478,"professor dr. michael grätzel, ph.d.","grätzel,",
51132,226588629,dr. matthias pechmann,matthias,M
51133,1047412,professor dr. yuri estrin,yuri,M
51134,22935244,professor dr. sascha kempf,sascha,M
51135,164175605,professor dr. gerd de bruyn,de,?
51136,382040607,"dr. mariana astiz, ph.d.","astiz,",
51137,1103988,professor dr.-ing. bernhard hill,bernhard,M
51138,1811048,dr. cornelia große,cornelia,F
51139,1041645,dr. walter h. ehrenstein,h.,
51140,1313637,professor dr. rudolf wank,rudolf,M
51141,1368386,professor dr. harald floss,harald,M
51142,246055455,professor dr. joachim kopp,joachim,M
51143,1767682,dr. christian grommes,christian,M
51144,24553528,dr. holger schmalz,holger,M
51145,1387198,professor dr. hans-jürgen sommers,hans-jürgen,
51146,1591854,professor dr. andreas gansäuer,andreas,M
51147,1358016,professor dr. bernd luckas,bernd,M
51148,261646200,"dr. ergin öpengin, ph.d.","öpengin,",
51149,1267255,professor dr. bernd schröder,bernd,M
51150,1659057,dr. bernd bauer,bernd,M
51151,987824,professor dr. winfried ahne,winfried,M
51152,1376406,professor dr. andreas speer,andreas,M
51153,88839289,professorin dr. heidi möller,heidi,F
51154,70018634,professor dr. liu jianquan,liu,M
51155,1255402,professor dr. ulrich schmucker,ulrich,M
51156,240511258,dr. ekkehard glimm,ekkehard,M
51157,1455992,professor dr. martin kalinowski,martin,M
51158,199830511,dr. verena brucklacher-waldert,verena,F
51159,222354900,dr. tobias naaf,tobias,M
51160,1244212,professor dr. peter u. sauer,u.,
51161,1385883,professor dr. joachim richter,joachim,M
51162,132934868,dr. olga kustikova,olga,F
51163,189145076,professor dr. holger lange,holger,M
51164,1805307,professor dr. lukas hintermann,lukas,M
51165,1342373,dr. engelbert hobmayer,engelbert,M
51166,260360081,professor dr. terje eikemo,terje,M
51167,1842316,dr. laura epp,laura,F
51168,72373911,professor dr. torsten waldminghaus,torsten,M
51169,34568908,professor dr. denis belomestny,denis,M
51170,1973430,professor dr. graham westbrook,graham,M
51171,2009085,professor dr. gerrit ten brinke,ten,
51172,30904128,professorin dr. gunhild monika layer,monika,F
51173,397185962,dr. giovanni bistoni,giovanni,M
51174,1709920,dr. sylke meyer,sylke,F
51175,22463744,professor dr. jürgen kädtler,jürgen,
51176,237886887,dr. maja henjakovic,maja,F
51177,1777488,professor dr. oliver trapp,oliver,M
51178,1678069,privatdozentin dr. ursula gast,ursula,F
51179,120319252,dr. manus hayne,manus,M
51180,1202689,professor dr. jürgen niemeyer,jürgen,
51181,1172912,professor dr. friedrich c. luft,c.,
51182,1767710,dr.-ing. ilke marschall,ilke,F
51183,1242260,professor dr.-ing. bodo ruck,bodo,M
51184,253121766,professor dr. christian ritz,christian,M
51185,157541521,privatdozent dr. klaus fließbach,klaus,M
51186,1254646,professor dr. eberhard schlicker,eberhard,M
51187,1504022,dr. bernhard kliem,bernhard,M
51188,41857473,dr. verena kölsch,verena,F
51189,1759437,professorin dr. olga vinogradova,olga,F
51190,1219155,professor dr. lutz pott,lutz,M
51191,237543913,dr. martin golkowski,martin,M
51192,242010811,dr. anne vogelpohl,anne,F
51193,118273002,dr. maria j. g. t. rüping,t.,
51194,1705381,dr. meinhard schiller,meinhard,M
51195,1624222,professorin dr. manuela dittmar,manuela,F
51196,228016951,"professor marcus zibrowius, ph.d.","zibrowius,",
51197,39665809,dr. manfred stähli,manfred,M
51198,1197481,professor dr.-ing. peter mutschler,peter,M
51199,1086586,professor dr. christof hardmeier,christof,M
51200,239936110,dr. karen m. j. van loo,van,?
51201,251619907,dr. anna briskina-müller,anna,F
51202,251818631,dr. vu thuy khanh le-trilling,khanh,?
51203,233760880,dr. melissa meyer zu hörste,zu,
51204,314995604,professor dr. andreas klein,andreas,M
51205,1677012,professorin dr. beatrice primus,beatrice,F
51206,65185137,dr. qian zhou,qian,M
51207,15089814,dr. michael hellus,michael,M
51208,1447139,professor dr. erich schneider,erich,M
51209,1785908,professorin dr. cornelia kasper,cornelia,F
51210,1262291,dr. klaus schneider,klaus,M
51211,1911446,professor dr. johannes g. kusters,g.,
51212,174838828,privatdozent dr. alexander huber,alexander,M
51213,1632035,dr. philipp yu,philipp,M
51214,22793151,dr. oliver rinner,oliver,M
51215,159410523,professor dr. nuno maulide,nuno,M
51216,229177881,professor dr. alex stomper,alex,M
51217,76919854,dr. petra huck,petra,F
51218,1357842,professor dr. gerhard h. braus,h.,
51219,1139733,professor dr. manfred köhne (†),köhne,
51220,1870580,dr. manfred ern,manfred,M
51221,1023719,professor dr. lorenz s. cederbaum,s.,
51222,1898448,"professor abraham hochberg, ph.d.","hochberg,",
51223,43045329,dr. florin belgun,florin,M
51224,223411343,professor dr. mark rees,mark,M
51225,990699,professor dr. theodor baums,theodor,M
51226,278045717,dr. heiko riemer,heiko,M
51227,326998611,"dr. maartje liefting, ph.d.","liefting,",
51228,1002455,professor dr. hans hinrich biesterfeldt,hinrich,M
51229,265513264,dr. milad rezvani,milad,M
51230,193881694,dr. oliver raabe,oliver,M
51231,397669090,professorin dr. andrea germer,andrea,F
51232,1669475,"professorin dr. chaya kalcheim, ph.d.","kalcheim,",
51233,318509219,dr. maren denise lange,denise,F
51234,1745507,professorin dr. xenia matschke,xenia,F
51235,1091706,professor dr. martin hengel,martin,M
51236,1492141,professor dr. jürgen hausmann,jürgen,
51237,1828170,professor dr. george craig,george,M
51238,1325587,professorin dr. kathleen wermke,kathleen,F
51239,127774658,professorin dr. katharina von kriegstein,von,M
51240,131993021,professorin dr. angelika lampert,angelika,F
51241,336226548,dr. michael fauth,michael,M
51242,1791978,professor dr. thomas pichler,thomas,M
51243,173975800,professorin dr. dorothee brantz,dorothee,F
51244,125479986,dr. markus david siegelin,david,M
51245,1488882,professor dr. axel groß,axel,M
51246,27481430,professor dr. stefan pfeiffer,stefan,M
51247,259685,dr. brigitte kuchling,brigitte,F
51248,1417858,dr. bernd christiansen,bernd,M
51249,1290045,professor dr. eckhard michael steinmeyer,michael,M
51250,1634615,dr. erika graf,erika,F
51251,1637038,privatdozent dr. marcus hauser,marcus,M
51252,40628919,dr. juraj francu,juraj,M
51253,1782207,dr. johannes hönekopp,johannes,M
51254,1121987,professor dr.-ing. jovan jovanovic,jovan,M
51255,30491626,dr. anton husakou,anton,M
51256,163364623,dr. katharina hipp,katharina,F
51257,1218239,dr. joachim plötz,joachim,M
51258,1633719,privatdozentin dr. martina anton,martina,F
51259,1229518,professor dr. christoph redies,christoph,M
51260,1580214,professor dr. thilo martin fuchs,martin,M
51261,277697446,dr. omar abuzaitoun,omar,M
51262,1213537,professor dr. reinhard pekrun,reinhard,M
51263,279305835,"dr. mariana gil, ph.d.","gil,",
51264,277529615,professor dr.-ing. jerónimo castrillón mazo,castrillón,
51265,26253175,professor dr. malte drescher,malte,M
51266,1139607,professor dr. manfred o. korfmann (†),korfmann,
51267,1628245,professorin dr. melanie caroline steffens,caroline,F
51268,1516679,dr. achim marx,achim,M
51269,257741,professor dr. boudewijn sirks,boudewijn,M
51270,38068317,professor dr. markus krajewski,markus,M
51271,1765702,dr. srilata müller,srilata,
51272,214497652,dr. uta hella lohmann,hella,F
51273,196152347,dr. peter w. schulze,w.,
51274,1735599,professorin dr. silke satjukow,silke,F
51275,1860401,professor dr. stephan grätzel,stephan,M
51276,219279683,dr. florian holtbernd,florian,M
51277,1708975,privatdozentin dr. ursula holzer,ursula,F
51278,1571894,professor dr. ludwig eichinger,ludwig,M
51279,200282839,professor dr. johann heinrich bollmann,heinrich,M
51280,1378325,professorin dr. brigitte vollmar,brigitte,F
51281,1515282,professor dr. frank maas,frank,M
51282,1002896,professor dr. hans-joachim bischof,hans-joachim,
51283,1399399,professor dr.-ing. menachem bamberger,menachem,M
51284,1044316,professor dr. wolfgang emmerich,wolfgang,M
51285,1725655,privatdozent dr. robert alois biedermann,alois,M
51286,59123210,dr. bernhard schäfer,bernhard,M
51287,1265445,dr. reinhard scholz,reinhard,M
51288,1279399,professor dr. wolfgang siegert,wolfgang,M
51289,1069006,professor dr. volkmar gieselmann,volkmar,M
51290,1712174,professor dr. kurt andermann,kurt,M
51291,1769702,professor dr. jens o. herrle,o.,
51292,376548,professor dr. michael bölker,michael,M
51293,232339967,professor dr. bretislav friedrich,bretislav,M
51294,1727320,professor dr. peter michael boenisch,michael,M
51295,1541401,professor dr. ralph tollrian,ralph,M
51296,1669380,professor dr. stefan kettemann,stefan,M
51297,1071258,professor dr. gerhard göhler,gerhard,M
51298,1175524,professor dr. christoph von der malsburg,der,F
51299,1714082,professor dr.-ing. herrmann wotruba,herrmann,M
51300,215179410,privatdozent dr. moritz felcht,moritz,M
51301,279960001,dr. nils strodthoff,nils,M
51302,1440748,professor dr. thomas straßner,thomas,M
51303,1448197,privatdozent dr. christian theis,christian,M
51304,1762647,professor dr. axel fleisch,axel,M
51305,253897341,dr. rico schellhorn,rico,?
51306,163603842,dr. torsten lowin,torsten,M
51307,1312202,professor dr. thomas voigt,thomas,M
51308,36209217,dr. martin schwärzel,martin,M
51309,39829564,professor dr.-ing. josef krysa,josef,M
51310,36084673,professor dr. thomas michiels,thomas,M
51311,63649401,privatdozent dr. marcus weber,marcus,M
51312,258154511,"dr. volker nehring, ph.d.","nehring,",
51313,5983,professor dr. jürgen mittelstraß,jürgen,
51314,1584120,professor dr.-ing. rainer barthel,rainer,M
51315,1354288,professor dr. artur meier,artur,M
51316,1289812,privatdozent dr. paul a. stevens,a.,
51317,116471493,dr. holger braun,holger,M
51318,261285061,"professor dr. danny huylebroeck, ph.d.","huylebroeck,",
51319,216814375,professor dr. tiago fleming outeiro,fleming,M
51320,119666277,professor dr. erik bakkers,erik,M
51321,194771256,dr. christian poll,christian,M
51322,1456863,professor dr. pavel kroupa,pavel,M
51323,161495417,dr. stefanie kron,stefanie,F
51324,1817932,professorin dr.-ing. marion bartsch,marion,F
51325,1104065,professor dr. friedhelm hildebrandt,friedhelm,M
51326,13880563,professor dr. alfred effenberg,alfred,M
51327,1384645,dr. otto miersch,otto,M
51328,1098045,professor dr. klaus volker heinz,volker,M
51329,1767297,dr. sandra lass,sandra,F
51330,1767518,professorin dr. angelika schnieke,angelika,F
51331,1781170,dr. dirk brandis,dirk,M
51332,30224675,professor dr. georg mayer,georg,M
51333,273165952,dr. malte lochau,malte,M
51334,1045746,professorin dr. brigitte englisch,brigitte,F
51335,1370688,professor dr. heinz-joachim häbler,heinz-joachim,
51336,1177112,professor dr. peter marwedel,peter,M
51337,1681247,professor dr. markus aspelmeyer,markus,M
51338,251414960,dr. michael pirie,michael,M
51339,1603729,professor dr. oliver rose,oliver,M
51340,243674494,"dr. admir masic, ph.d.","masic,",
51341,223526969,professor dr. claudemiro bolfarini,claudemiro,
51342,150469283,dr. martin wolz,martin,M
51343,1154837,professor dr. wolfgang kuhlmann,wolfgang,M
51344,1144679,dr. reinhard kögler,reinhard,M
51345,1748350,professor dr. jan karl hofer,karl,M
51346,1625792,dr. barbara bock,barbara,F
51347,1658425,professor dr. markus essler,markus,M
51348,9579954,dr. jörg bernhardt,jörg,
51349,323266200,dr. steffen herbold,steffen,M
51350,257460622,professor dr. christoph thäle,christoph,M
51351,1951035,professor dr. i. lubashevsky,i.,
51352,1162125,professor dr. hajo leschke,hajo,M
51353,260009273,professorin dr. lesca miriam holdt,miriam,F
51354,82224782,professor dr. rudovick kazwala,rudovick,
51355,1013756,professor dr. manfred braun,manfred,M
51356,164377326,dr. andreas loh,andreas,M
51357,6779,professor dr.-ing. gerd h. schmitz,h.,
51358,320579034,dr.-ing. matthias steinbacher,matthias,M
51359,233067273,professor dr. christopher e. miller,e.,
51360,1269167,professorin dr. irene schulz-hofer,irene,F
51361,1365051,professor dr. andreas pfitzmann (†),pfitzmann,
51362,1758169,privatdozent dr. jürgen rath,jürgen,
51363,1257562,professor dr.-ing. jürgen schmidt,jürgen,
51364,289697082,dr. joseph allen harris,allen,M
51365,1181759,professor dr. jürgen michael meisel,michael,M
51366,93038401,dr. sue abrams,sue,F
51367,1262370,professorin dr. jutta schnitzer-ungefug,jutta,F
51368,1742201,professor dr. carsten nicolaisen,carsten,M
51369,242994526,"privatdozent dr. rémi fronzes, ph.d.","fronzes,",
51370,1708153,professor dr. peter sester,peter,M
51371,1643834,professor dr. philip clemens reinhard bufler,reinhard,M
51372,24880802,dr. heinz-helge nieswandt,heinz-helge,
51373,1325375,dr. christian weiß,christian,M
51374,184137134,professor dr.-ing. dirk killat,dirk,M
51375,1746273,dr. kerstin krauel,kerstin,F
51376,1780673,professor dr. wolfgang bangerth,wolfgang,M
51377,239300126,professor dr. peter martinsson,peter,M
51378,70510290,professor dr. michael a. gibson,a.,
51379,50745874,dr. joachim schwind,joachim,M
51380,1095165,professor dr. siegfried hess,siegfried,M
51381,1019761,professor dr. klaus busch,klaus,M
51382,27033739,professorin dr. isabell van ackeren,van,?
51383,1615433,professor dr.-ing. ralf takors,ralf,M
51384,1108436,professor dr. rolf dieter horstmann,dieter,M
51385,1865496,dr. christian kühne,christian,M
51386,237504611,professor dr. felician tungaraza,felician,M
51387,180247935,professor dr. david van der spoel,der,F
51388,1328872,professor dr. hans will,hans,M
51389,1381848,professor dr. enno hartmann,enno,M
51390,1818522,dr. stefan adams,stefan,M
51391,2013560,professor dr. bernhard boockmann,bernhard,M
51392,16851079,dr. barbara kalsdorf,barbara,F
51393,210713806,dr. hella wittmann-oelze,hella,F
51394,1378561,professor dr. hans dieter alber,dieter,M
51395,242863571,dr. inga baumann,inga,F
51396,1348987,professor dr. thomas martin,thomas,M
51397,175718161,professor dr. andreas winkelmann,andreas,M
51398,162310196,privatdozent dr. gernot schaller,gernot,M
51399,221138875,"professor kenneth vetzal, ph.d.","vetzal,",
51400,1481181,professor dr. hartmut ewald,hartmut,M
51401,1791326,professor dr. tom gross,tom,M
51402,238374373,marcela mónica libertelli,mónica,
51403,1831185,professorin dr. anja steinbach,anja,F
51404,1318045,professor dr. manfred weisenseel,manfred,M
51405,18591896,privatdozent dr. dmitrij bumazhnov,dmitrij,M
51406,16707458,dr. katrin eisfeld,katrin,F
51407,27973434,dr. klaus hoffmann,klaus,M
51408,1662139,privatdozent dr. anton josef kroesen,josef,M
51409,35612823,dr. stefan schmeja,stefan,M
51410,134594082,dr. christian von lübke,von,M
51411,1413918,professor dr. jan michael rost,michael,M
51412,2032559,dr. alexander kopaev,alexander,M
51413,1603110,professor dr. jörg schibler,jörg,
51414,1107964,professor dr.-ing. klaus-peter holz,klaus-peter,
51415,1222834,professor dr. volker puppe,volker,M
51416,58160864,gautam sagar,gautam,M
51417,1315260,professor dr. ulrich walter,ulrich,M
51418,12856447,dr. stefan wagner,stefan,M
51419,1602982,professorin dr. annette kopp-schneider,annette,F
51420,25106034,professor dr. baris kabak,baris,M
51421,1421225,dr. markus schugens,markus,M
51422,1636739,dr. gabriele sturm,gabriele,F
51423,54741063,dr. emmanuel garnier,emmanuel,M
51424,63730899,dr. tzvetomir tzvetanov,tzvetomir,
51425,1767670,dr. christian hensen,christian,M
51426,1440355,dr. jürgen pionteck,jürgen,
51427,259633,professor dr. friedemann w. nerdinger,w.,
51428,1773196,privatdozentin dr. sieglinde grimm,sieglinde,F
51429,2034405,dr. oswaldo kato,oswaldo,M
51430,77780850,professor dr.-ing. dieter peitsch,dieter,M
51431,1403651,professorin dr. sunna hauschildt,sunna,F
51432,35305994,dr. frank wennmohs,frank,M
51433,254947330,dr. annika ries,annika,F
51434,1068979,professor dr. frank gieseler,frank,M
51435,54247465,professor dr. christoph becker-pauly,christoph,M
51436,1554468,privatdozent dr. michael sefkow,michael,M
51437,1430624,professor dr. ferdinand binkofski,ferdinand,M
51438,1401283,professor dr. alfred wiedensohler,alfred,M
51439,1124338,professor dr. rolf h. käse,h.,
51440,64919014,professor dr. maximilian eibl,maximilian,M
51441,1770151,professor dr. philip f. stahel,f.,
51442,259937,professor dr. claus belka,claus,M
51443,1642741,professor dr. andreas r. luft,r.,
51444,1869679,dr. kamil stelmaszczyk,kamil,M
51445,1394695,professor dr. klaus meer,klaus,M
51446,245882095,dr. verena grüter,verena,F
51447,86853294,dr. christina moulakakis,christina,F
51448,388959128,professor dr. michael krone,michael,M
51449,1395603,professor dr. heiko droste,heiko,M
51450,274589160,"dr. hanna taipaleenmäki, ph.d.","taipaleenmäki,",
51451,18878515,dr. sandra piazolo,sandra,F
51452,250048053,dr. ana m. m. oliveira,m.,
51453,79254659,professor dr. jochen garcke,jochen,M
51454,394152729,dr. nina hafer,nina,F
51455,1740231,professor dr. jörn müller-quade,jörn,
